[0, 3, 35, 15, -34, -74, 10, 0, 0, 0, 0, 22, 94, 96]
[0, 1, -15, -103, 91, -72, -86, 0, 0, 0, 0, 25, -84, 97]
[0, 3, 35, 15, -26, -122, 10, 0, 0, 0, 0, 22, 72, 96]
[0, 1, -15, -103, 99, -125, -86, 0, 0, 0, 0, 25, -84, 97]
[0, 3, 35, 15, -10, 35, 10, 0, 0, 0, 0, 22, 41, 96]
[0, 1, -15, -103, 107, 86, -86, 0, 0, 0, 0, 25, -84, 97]
[0, 3, 35, 15, -3, -18, 10, 0, 0, 0, 0, 22, 20, 96]
[0, 1, -15, -103, 115, 32, -86, 0, 0, 0, 0, 25, -86, 97]
[0, 3, 35, 15, 5, -66, 10, 0, 0, 0, 0, 22, 6, 96]
[0, 1, -15, -103, 122, -16, -86, 0, 0, 0, 0, 25, -86, 97]
[0, 1, -15, -103, -126, -63, -86, 0, 0, 0, 0, 25, -86, 97]
[0, 3, 35, 15, 13, -113, 10, 0, 0, 0, 0, 21, -4, 96]
[0, 1, -15, -103, -118, -107, -86, 0, 0, 0, 0, 25, -85, 97]
[0, 3, 35, 15, 21, 100, 10, 0, 0, 0, 0, 21, -26, 96]
[0, 3, 35, 15, 29, 48, 10, 0, 0, 0, 0, 21, -40, 96]
[0, 1, -15, -103, -110, 98, -86, 0, 0, 0, 0, 25, -86, 97]
[0, 3, 35, 15, 37, 4, 10, 0, 0, 0, 0, 21, -65, 96]
[0, 1, -15, -103, -102, 54, -86, 0, 0, 0, 0, 25, -86, 97]
[0, 1, -15, -103, -94, 6, -86, 0, 0, 0, 0, 25, -85, 97]
[0, 3, 35, 15, 44, -43, 10, 0, 0, 0, 0, 21, -86, 96]
[0, 1, -15, -103, -87, -40, -86, 0, 0, 0, 0, 25, -84, 97]
[0, 3, 35, 15, 52, -89, 10, 0, 0, 0, 0, 21, -109, 96]
[0, 3, 35, 16, 60, 111, 10, 0, 0, 0, 0, 21, 124, 96]
[0, 1, -15, -103, -79, -94, -86, 0, 0, 0, 0, 25, -84, 97]
[0, 1, -15, -103, -71, 120, -86, 0, 0, 0, 0, 25, -83, 98]
[0, 3, 35, 16, 68, 70, 10, 0, 0, 0, 0, 21, 106, 97]
[0, 3, 35, 16, 76, 19, 10, 0, 0, 0, 0, 21, 95, 97]
[0, 1, -15, -103, -63, 70, -86, 0, 0, 0, 0, 25, -83, 98]
[0, 3, 35, 16, 83, -31, 10, 0, 0, 0, 0, 21, 80, 97]
[0, 1, -15, -103, -55, 19, -86, 0, 0, 0, 0, 25, -83, 98]
[0, 1, -15, -103, -48, -28, -86, 0, 0, 0, 0, 25, -82, 98]
[0, 3, 35, 16, 91, -78, 10, 0, 0, 0, 0, 21, 56, 97]
[0, 1, -15, -103, -40, -73, -86, 0, 0, 0, 0, 25, -81, 98]
[0, 3, 35, 16, 99, -124, 10, 0, 0, 0, 0, 21, 32, 97]
[0, 1, -15, -103, -32, -124, -86, 0, 0, 0, 0, 25, -80, 98]
[0, 3, 35, 16, 107, 82, 10, 0, 0, 0, 0, 20, -2, 97]
[0, 3, 35, 16, 115, 36, 10, 0, 0, 0, 0, 20, -42, 97]
[0, 1, -15, -103, -24, 86, -86, 0, 0, 0, 0, 25, -80, 98]
[0, 1, -15, -103, -16, 35, -86, 0, 0, 0, 0, 25, -80, 98]
[0, 1, -15, -103, -9, -13, -86, 0, 0, 0, 0, 25, -79, 98]
[0, 1, -15, -103, -1, -64, -86, 0, 0, 0, 0, 25, -79, 98]
[0, 3, 35, 16, -110, 98, 10, 0, 0, 0, 0, 20, -124, 97]
[0, 3, 35, 16, -102, 46, 10, 0, 0, 0, 0, 20, 126, 97]
[0, 3, 35, 16, -95, -2, 10, 0, 0, 0, 0, 20, 117, 97]
[0, 1, -15, -103, 23, 50, -86, 0, 0, 0, 0, 25, -77, 98]
[0, 1, -15, -103, 31, 9, -86, 0, 0, 0, 0, 25, -79, 98]
[0, 3, 35, 16, -79, -97, 10, 0, 0, 0, 0, 20, 100, 97]
[0, 1, -15, -103, 38, -46, -86, 0, 0, 0, 0, 25, -79, 98]
[0, 1, -15, -103, 46, -86, -86, 0, 0, 0, 0, 25, -79, 98]
[0, 3, 35, 16, -63, 63, 10, 0, 0, 0, 0, 20, 86, 97]
[0, 1, -15, -103, 54, 114, -86, 0, 0, 0, 0, 25, -78, 98]
[0, 1, -15, -102, 62, 69, -86, 0, 0, 0, 0, 25, -79, 98]
[0, 3, 35, 16, -55, 19, 10, 0, 0, 0, 0, 20, 65, 97]
[0, 1, -15, -102, 70, 20, -86, 0, 0, 0, 0, 25, -78, 98]
[0, 3, 35, 16, -48, -30, 10, 0, 0, 0, 0, 20, 49, 97]
[0, 1, -15, -102, 77, -28, -86, 0, 0, 0, 0, 25, -78, 98]
[0, 3, 35, 16, -40, -78, 10, 0, 0, 0, 0, 20, 33, 97]
[0, 3, 35, 16, -32, -127, 10, 0, 0, 0, 0, 20, 20, 97]
[0, 1, -15, -102, 85, -77, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 1, -15, -102, 93, -123, -86, 0, 0, 0, 0, 25, -77, 98]
[0, 3, 35, 16, -24, 83, 10, 0, 0, 0, 0, 20, 2, 97]
[0, 1, -15, -102, 101, 81, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 16, -16, 31, 10, 0, 0, 0, 0, 19, -17, 97]
[0, 3, 35, 16, -9, -14, 10, 0, 0, 0, 0, 19, -29, 97]
[0, 1, -15, -102, 109, 37, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 16, -1, -66, 10, 0, 0, 0, 0, 19, -39, 97]
[0, 1, -15, -102, 116, -15, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 16, 7, -109, 10, 0, 0, 0, 0, 19, -46, 99]
[0, 1, -15, -102, 124, -60, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 1, -15, -102, -124, -106, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 16, 15, 100, 10, 0, 0, 0, 0, 19, -54, 99]
[0, 1, -15, -102, -116, 98, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 16, 23, 48, 10, 0, 0, 0, 0, 19, -56, 99]
[0, 3, 35, 16, 31, 1, 10, 0, 0, 0, 0, 19, -63, 99]
[0, 1, -15, -102, -108, 50, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 1, -15, -102, -100, 1, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 16, 38, -48, 10, 0, 0, 0, 0, 19, -72, 99]
[0, 1, -15, -102, -93, -44, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 1, -15, -102, -85, -92, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 1, -15, -102, -77, 121, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 17, 62, 71, 10, 0, 0, 0, 0, 19, -108, 100]
[0, 1, -15, -102, -69, 65, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 17, 70, 15, 10, 0, 0, 0, 0, 19, -122, 100]
[0, 3, 35, 17, 77, -29, 10, 0, 0, 0, 0, 19, 124, 100]
[0, 1, -15, -102, -61, 22, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 1, -15, -102, -54, -23, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 17, 85, -73, 10, 0, 0, 0, 0, 19, 115, 101]
[0, 1, -15, -102, -46, -73, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 17, 93, -123, 10, 0, 0, 0, 0, 19, 104, 101]
[0, 1, -15, -102, -38, -121, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 17, 101, 85, 10, 0, 0, 0, 0, 19, 85, 101]
[0, 1, -15, -102, -30, 82, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 17, 109, 31, 10, 0, 0, 0, 0, 19, 78, 101]
[0, 3, 35, 17, 116, -18, 10, 0, 0, 0, 0, 19, 72, 101]
[0, 1, -15, -102, -22, 32, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 17, 124, -64, 10, 0, 0, 0, 0, 19, 68, 102]
[0, 1, -15, -102, -15, -14, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 17, -124, -113, 10, 0, 0, 0, 0, 19, 63, 102]
[0, 1, -15, -102, -7, -62, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 1, -15, -102, 1, -108, -86, 0, 0, 0, 0, 25, -78, 98]
[0, 3, 35, 17, -116, 96, 10, 0, 0, 0, 0, 19, 60, 102]
[0, 3, 35, 17, -108, 52, 10, 0, 0, 0, 0, 19, 54, 102]
[0, 1, -15, -102, 9, 103, -86, 0, 0, 0, 0, 25, -77, 98]
[0, 3, 35, 17, -100, 2, 10, 0, 0, 0, 0, 19, 48, 102]
[0, 1, -15, -102, 17, 54, -86, 0, 0, 0, 0, 25, -77, 98]
[0, 1, -15, -102, 25, 9, -86, 0, 0, 0, 0, 25, -78, 98]
[0, 3, 35, 17, -93, -42, 10, 0, 0, 0, 0, 19, 50, 103]
[0, 1, -15, -102, 32, -45, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 17, -85, -97, 10, 0, 0, 0, 0, 19, 45, 103]
[0, 3, 35, 17, -77, 113, 10, 0, 0, 0, 0, 19, 45, 103]
[0, 1, -15, -102, 40, -92, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 17, -69, 70, 10, 0, 0, 0, 0, 19, 44, 103]
[0, 1, -15, -102, 48, 121, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 17, -61, 15, 10, 0, 0, 0, 0, 19, 43, 103]
[0, 1, -15, -101, 56, 65, -86, 0, 0, 0, 0, 25, -77, 98]
[0, 1, -15, -101, 64, 23, -86, 0, 0, 0, 0, 25, -77, 98]
[0, 3, 35, 17, -54, -28, 10, 0, 0, 0, 0, 19, 39, 104]
[0, 3, 35, 17, -46, -75, 10, 0, 0, 0, 0, 19, 31, 104]
[0, 1, -15, -101, 71, -24, -86, 0, 0, 0, 0, 25, -77, 98]
[0, 3, 35, 17, -38, -127, 10, 0, 0, 0, 0, 19, 22, 104]
[0, 1, -15, -101, 79, -77, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 17, -30, 86, 10, 0, 0, 0, 0, 19, 14, 104]
[0, 1, -15, -101, 87, -120, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 17, -15, -10, 10, 0, 0, 0, 0, 19, 11, 105]
[0, 1, -15, -101, 103, 40, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 17, -7, -64, 10, 0, 0, 0, 0, 19, 8, 105]
[0, 1, -15, -101, 110, -13, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 1, -15, -101, 118, -58, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 1, -15, -101, 126, -107, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 17, 9, 100, 10, 0, 0, 0, 0, 19, 4, 105]
[0, 3, 35, 17, 17, 48, 10, 0, 0, 0, 0, 18, -4, 105]
[0, 1, -15, -101, -122, 98, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 1, -15, -101, -114, 51, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 17, 25, 2, 10, 0, 0, 0, 0, 18, -7, 106]
[0, 1, -15, -101, -106, 9, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 17, 32, -40, 10, 0, 0, 0, 0, 18, -13, 106]
[0, 1, -15, -101, -99, -43, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 17, 40, -92, 10, 0, 0, 0, 0, 18, -16, 106]
[0, 1, -15, -101, -91, -91, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 17, 48, 115, 10, 0, 0, 0, 0, 18, -20, 106]
[0, 3, 35, 17, 56, 67, 10, 0, 0, 0, 0, 18, -19, 106]
[0, 1, -15, -101, -83, 117, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 18, 64, 18, 10, 0, 0, 0, 0, 18, -19, 107]
[0, 1, -15, -101, -75, 68, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 18, 71, -33, 10, 0, 0, 0, 0, 18, -21, 107]
[0, 1, -15, -101, -67, 18, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 1, -15, -101, -60, -22, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 18, 79, -73, 10, 0, 0, 0, 0, 18, -21, 107]
[0, 1, -15, -101, -52, -76, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 18, 87, -127, 10, 0, 0, 0, 0, 18, -20, 107]
[0, 1, -15, -101, -44, -123, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 1, -15, -101, -36, 82, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 18, 103, 31, 10, 0, 0, 0, 0, 20, 64, 108]
[0, 3, 35, 18, 110, -12, 10, 0, 0, 0, 0, 21, -98, 108]
[0, 1, -15, -101, -21, -13, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 18, 118, -64, 10, 0, 0, 0, 0, 22, 124, 108]
[0, 3, 35, 18, 126, -107, 10, 0, 0, 0, 0, 23, 16, 108]
[0, 1, -15, -101, -13, -56, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 1, -15, -101, -5, -111, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 18, -122, 94, 10, 0, 0, 0, 0, 23, 118, 108]
[0, 1, -15, -101, 3, 99, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 18, -114, 47, 10, 0, 0, 0, 0, 23, -79, 109]
[0, 1, -15, -101, 11, 56, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 18, -106, 4, 10, 0, 0, 0, 0, 23, 98, 109]
[0, 1, -15, -101, 19, 9, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 18, -99, -43, 10, 0, 0, 0, 0, 23, 12, 109]
[0, 1, -15, -101, 26, -42, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 18, -91, -94, 10, 0, 0, 0, 0, 22, -60, 109]
[0, 3, 35, 18, -83, 113, 10, 0, 0, 0, 0, 22, -119, 109]
[0, 1, -15, -101, 34, -91, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 1, -15, -101, 42, 113, -86, 0, 0, 0, 0, 25, -76, 98]
[0, 3, 35, 18, -75, 62, 10, 0, 0, 0, 0, 22, 86, 110]
[0, 1, -15, -101, 50, 72, -86, 0, 0, 0, 0, 25, -73, 98]
[0, 3, 35, 18, -67, 20, 10, 0, 0, 0, 0, 22, 46, 110]
[0, 1, -15, -100, 58, 19, -86, 0, 0, 0, 0, 25, -74, 98]
[0, 3, 35, 18, -60, -32, 10, 0, 0, 0, 0, 22, 10, 110]
[0, 3, 35, 18, -52, -79, 10, 0, 0, 0, 0, 21, -16, 110]
[0, 1, -15, -100, 65, -29, -86, 0, 0, 0, 0, 25, -75, 98]
[0, 3, 35, 18, -44, -122, 10, 0, 0, 0, 0, 21, -39, 110]
[0, 1, -15, -100, 81, -121, -86, -128, 0, 0, 0, 25, -75, 99]
[0, 3, 35, 18, -36, 84, 10, 0, 0, 0, 0, 21, -56, 98]
[0, 3, 35, 18, -28, 36, 10, 0, 0, 0, 0, 21, -70, 98]
[0, 1, -15, -100, 89, 86, -86, -128, 0, 0, 0, 25, -74, 99]
[0, 1, -15, -100, 97, 38, -86, -128, 0, 0, 0, 25, -75, 99]
[0, 3, 35, 18, -13, -60, 10, 0, 0, 0, 0, 21, -91, 98]
[0, 1, -15, -100, 104, -9, -86, -128, 0, 0, 0, 25, -74, 99]
[0, 3, 35, 18, -5, -106, 10, 0, 0, 0, 0, 21, -98, 98]
[0, 1, -15, -100, 112, -55, -86, -128, 0, 0, 0, 25, -76, 99]
[0, 3, 35, 18, 3, 98, 10, 0, 0, 0, 0, 21, -103, 98]
[0, 1, -15, -100, 120, -108, -86, 0, 0, 0, 0, 25, -76, 99]
[0, 1, -15, -100, -128, 99, -86, 0, 0, 0, 0, 25, -75, 99]
[0, 1, -15, -100, -120, 53, -86, 0, 0, 0, 0, 25, -75, 99]
[0, 3, 35, 18, 19, 3, 10, 0, 0, 0, 0, 21, -106, 98]
[0, 3, 35, 18, 26, -45, 10, 0, 0, 0, 0, 21, -105, 98]
[0, 1, -15, -100, -112, 4, -86, 0, 0, 0, 0, 25, -75, 99]
[0, 3, 35, 18, 34, -97, 10, 0, 0, 0, 0, 21, -106, 98]
[0, 1, -15, -100, -105, -48, -86, 0, 0, 0, 0, 25, -74, 99]
[0, 1, -15, -100, -97, -92, -86, 0, 0, 0, 0, 25, -74, 99]
[0, 3, 35, 18, 50, 70, 10, 0, 0, 0, 0, 21, -104, 98]
[0, 1, -15, -100, -81, 70, -86, 0, 0, 0, 0, 25, -74, 99]
[0, 3, 35, 19, 58, 20, 10, 0, 0, 0, 0, 21, -103, 98]
[0, 3, 35, 19, 65, -33, 10, 0, 0, 0, 0, 21, -102, 98]
[0, 1, -15, -100, -73, 17, -86, 0, 0, 0, 0, 25, -74, 99]
[0, 3, 35, 19, 81, 127, 10, 0, 0, 0, 0, 21, -95, 98]
[0, 1, -15, -100, -58, -78, -86, 0, 0, 0, 0, 25, -74, 99]
[0, 3, 35, 19, 89, 79, 10, 0, 0, 0, 0, 21, -89, 98]
[0, 1, -15, -100, -50, -127, -86, 0, 0, 0, 0, 25, -73, 99]
[0, 3, 35, 19, 97, 35, 10, 0, 0, 0, 0, 21, -86, 98]
[0, 1, -15, -100, -42, 85, -86, 0, 0, 0, 0, 25, -72, 99]
[0, 1, -15, -100, -34, 34, -86, 0, 0, 0, 0, 25, -73, 99]
[0, 3, 35, 19, 104, -16, 10, 0, 0, 0, 0, 21, -81, 98]
[0, 1, -15, -100, -27, -15, -86, 0, 0, 0, 0, 25, -72, 99]
[0, 3, 35, 19, 112, -66, 10, 0, 0, 0, 0, 21, -76, 98]
[0, 3, 35, 19, 120, -109, 10, 0, 0, 0, 0, 21, -72, 98]
[0, 1, -15, -100, -19, -58, -86, 0, 0, 0, 0, 25, -72, 99]
[0, 3, 35, 19, -128, 94, 10, 0, 0, 0, 0, 21, -66, 98]
[0, 1, -15, -100, -3, 102, -86, 0, 0, 0, 0, 25, -71, 99]
[0, 3, 35, 19, -120, 51, 10, 0, 0, 0, 0, 21, -62, 98]
[0, 1, -15, -100, 5, 57, -86, 0, 0, 0, 0, 25, -72, 99]
[0, 3, 35, 19, -112, 5, 10, 0, 0, 0, 0, 21, -57, 98]
[0, 3, 35, 19, -105, -47, 10, 0, 0, 0, 0, 21, -51, 98]
[0, 1, -15, -100, 13, 4, -86, 0, 0, 0, 0, 25, -70, 99]
